Date;Open;High;Low;Last Close;Chg.%;Total Value;Total Volume
06/20/2016;21.825;22.005;21.350;21.520;+1.06%;60,010,898;2,771,692
06/21/2016;21.570;22.160;21.385;22.055;+2.49%;51,229,529;2,337,674
06/22/2016;22.105;22.460;21.955;22.460;+1.84%;53,810,324;2,409,608
06/23/2016;22.440;23.060;22.220;22.600;+0.62%;58,784,598;2,594,496
06/24/2016;18.690;20.965;18.600;19.895;-11.97%;157,973,919;7,965,426
06/27/2016;19.970;20.190;18.560;18.870;-5.15%;123,349,874;6,462,226
06/28/2016;19.560;19.950;19.395;19.665;+4.21%;67,560,305;3,425,346
06/29/2016;20.200;20.335;19.905;20.185;+2.64%;52,505,592;2,604,750
06/30/2016;20.255;20.395;19.700;20.310;+0.62%;68,026,959;3,381,870
07.01.2016;20.450;20.450;19.470;19.895;-2.04%;83,750,607;4,218,744
07.04.2016;20.050;20.340;19.615;19.945;+0.25%;67,429,881;3,375,526
07.05.2016;19.665;19.670;19.030;19.065;-4.41%;37,673,402;1,957,536
07.06.2016;18.900;19.225;18.600;19.000;-0.34%;77,976,363;4,141,228
07.07.2016;19.180;19.590;19.150;19.150;+0.79%;40,671,397;2,104,272
07.08.2016;19.275;19.845;19.155;19.570;+2.19%;47,938,683;2,452,408
07.11.2016;20.030;20.080;19.555;19.845;+1.41%;33,081,994;1,666,060
07.12.2016;20.055;21.260;19.945;21.105;+6.35%;55,345,456;2,669,898
07/13/2016;20.900;21.050;20.330;20.330;-3.67%;44,049,089;2,145,836
07/14/2016;20.750;23.160;20.590;23.100;+13.63%;116,407,695;5,242,032
07/15/2016;22.900;23.480;22.515;23.200;+0.43%;84,464,827;3,647,902
07/18/2016;23.180;23.600;22.905;23.530;+1.42%;59,053,225;2,521,474
07/19/2016;23.340;23.650;23.250;23.440;-0.38%;52,113,085;2,224,818
07/20/2016;23.670;23.940;23.610;23.910;+2.01%;47,657,936;2,002,992
07/21/2016;23.780;24.140;23.680;23.900;-0.04%;43,415,533;1,815,884
07/22/2016;23.700;24.290;23.555;24.250;+1.46%;39,306,849;1,626,020
07/25/2016;24.040;24.200;23.650;23.740;-2.10%;42,581,497;1,785,942
07/26/2016;23.795;24.050;23.560;23.710;-0.13%;27,074,449;1,139,042
07/27/2016;23.755;24.050;23.635;23.635;-0.32%;30,962,780;1,300,950
07/28/2016;23.535;24.000;23.335;23.650;+0.06%;31,203,916;1,320,726
07/29/2016;23.640;23.950;23.640;23.705;+0.23%;39,967,788;1,682,636
08.01.2016;23.895;23.965;23.025;23.025;-2.87%;38,410,146;1,652,794
08.02.2016;23.065;23.265;22.660;22.660;-1.59%;49,688,326;2,174,236
08.03.2016;22.660;23.070;22.535;22.535;-0.55%;45,286,830;1,998,502
08.04.2016;22.990;23.425;22.855;22.935;+1.78%;46,455,231;2,010,032
08.05.2016;23.965;24.065;23.180;24.065;+4.93%;52,807,753;2,217,814
08.08.2016;24.200;24.305;23.945;24.305;+1.00%;46,762,614;1,931,296
08.09.2016;24.355;24.500;24.125;24.500;+0.80%;29,221,382;1,197,658
08.10.2016;24.165;24.550;24.165;24.350;-0.61%;40,745,570;1,672,304
08.11.2016;24.440;24.535;24.220;24.535;+0.76%;33,060,474;1,354,518
08.12.2016;24.500;24.800;24.475;24.800;+1.08%;39,441,959;1,595,082
08/16/2016;24.390;24.780;24.135;24.430;-1.49%;38,858,297;1,593,892
08/17/2016;24.495;24.495;24.130;24.240;-0.78%;19,911,147;821,512
08/18/2016;24.200;24.420;24.105;24.420;+0.74%;23,394,121;962,036
08/19/2016;24.350;24.585;24.105;24.585;+0.68%;32,932,885;1,349,218
08/22/2016;24.490;24.790;24.265;24.445;-0.57%;29,726,777;1,211,904
08/23/2016;24.670;25.090;24.340;24.960;+2.11%;37,762,732;1,517,154
08/24/2016;25.190;25.885;24.985;25.785;+3.31%;56,688,016;2,211,284
08/25/2016;25.550;25.740;25.400;25.665;-0.47%;26,921,267;1,050,992
08/26/2016;25.515;25.685;25.315;25.520;-0.56%;32,529,471;1,276,860
08/29/2016;25.300;25.680;25.190;25.520;0.00%;20,653,916;810,092
08/30/2016;25.620;25.845;25.575;25.715;+0.76%;30,794,128;1,197,496
08/31/2016;25.600;26.125;25.185;25.185;-2.06%;139,465,559;5,481,150
09.01.2016;25.545;26.285;25.515;25.950;+3.04%;62,928,739;2,427,934
09.02.2016;25.930;26.780;25.695;26.725;+2.99%;54,877,589;2,081,304
09.05.2016;26.535;26.700;26.365;26.615;-0.41%;33,889,659;1,277,074
09.06.2016;26.390;26.650;26.110;26.265;-1.32%;28,671,785;1,087,962
09.07.2016;26.445;26.575;26.045;26.440;+0.67%;36,729,122;1,390,568
09.08.2016;26.580;26.870;26.445;26.865;+1.61%;57,644,516;2,155,066
09.09.2016;26.555;26.895;26.555;26.710;-0.58%;34,586,505;1,292,488
09.12.2016;26.705;26.705;25.905;26.455;-0.95%;39,577,395;1,509,314
09/13/2016;26.440;26.800;26.270;26.435;-0.08%;47,351,548;1,784,346
09/14/2016;26.615;26.615;25.735;25.780;-2.48%;52,713,294;2,031,768
09/15/2016;25.750;26.080;25.700;26.080;+1.16%;43,087,192;1,663,152
09/16/2016;25.800;25.975;25.260;25.260;-3.14%;125,103,384;4,919,508
09/19/2016;25.760;25.965;25.580;25.815;+2.20%;44,800,018;1,738,608
09/20/2016;25.655;26.160;25.505;25.850;+0.14%;36,967,872;1,425,458
09/21/2016;26.400;26.845;25.985;26.270;+1.62%;50,543,195;1,921,296
09/22/2016;26.150;26.715;26.070;26.520;+0.95%;45,196,782;1,706,838
09/23/2016;26.480;26.480;26.185;26.435;-0.32%;34,167,232;1,296,998
09/26/2016;26.305;26.400;25.820;25.945;-1.85%;34,811,342;1,337,808
09/27/2016;26.150;26.230;25.650;26.050;+0.40%;43,573,194;1,679,660
09/28/2016;26.190;26.420;25.910;25.910;-0.54%;32,630,737;1,249,796
09/29/2016;26.250;26.375;26.035;26.205;+1.14%;34,138,560;1,302,804
09/30/2016;26.055;26.600;25.680;26.365;+0.61%;62,477,190;2,388,834
10.03.2016;26.135;26.715;26.030;26.240;-0.47%;24,515,125;931,18
10.04.2016;26.300;26.595;26.300;26.465;+0.86%;42,414,614;1,603,098
10.05.2016;26.395;26.980;26.350;26.955;+1.85%;42,275,290;1,576,106
10.06.2016;26.995;27.320;26.770;27.030;+0.28%;47,022,639;1,742,002
10.07.2016;26.845;27.115;26.430;26.750;-1.04%;43,933,396;1,640,246
10.10.2016;26.290;27.045;26.290;26.945;+0.73%;25,863,539;964,05
10.11.2016;26.725;27.090;26.725;27.005;+0.22%;26,916,016;998,092
10.12.2016;26.750;27.130;26.750;27.130;+0.46%;26,094,774;964,082
10/13/2016;26.820;26.935;26.450;26.570;-2.06%;32,918,154;1,233,476
10/14/2016;26.450;27.370;26.400;27.335;+2.88%;46,599,246;1,717,950
10/17/2016;27.070;27.715;27.070;27.715;+1.39%;49,806,045;1,807,010
10/18/2016;27.800;28.055;27.660;28.055;+1.23%;38,479,415;1,378,842
10/19/2016;28.000;28.015;27.745;27.935;-0.43%;36,364,991;1,302,456
10/20/2016;27.900;28.580;27.820;28.580;+2.31%;51,660,360;1,830,652
10/21/2016;28.250;28.495;28.025;28.030;-1.92%;47,834,187;1,695,812
10/24/2016;28.280;28.880;28.155;28.835;+2.87%;40,592,061;1,416,390
10/25/2016;28.850;29.020;28.475;29.020;+0.64%;45,639,947;1,581,218
10/27/2016;29.020;29.590;28.815;29.590;+1.96%;69,373,323;2,377,004
10/28/2016;29.380;29.485;28.850;29.475;-0.39%;44,746,503;1,530,132
10/31/2016;29.160;29.200;28.610;28.610;-2.93%;47,715,304;1,659,928
11.02.2016;28.435;28.515;27.325;27.555;-3.69%;63,226,234;2,273,636
11.03.2016;27.700;28.315;27.550;28.150;+2.16%;48,118,343;1,719,214
11.04.2016;27.200;27.300;25.885;26.190;-6.96%;109,098,297;4,153,658
11.07.2016;26.500;26.600;25.910;26.070;-0.46%;56,211,201;2,150,356
11.08.2016;26.025;26.795;26.020;26.795;+2.78%;41,475,156;1,564,540
11.09.2016;25.785;27.565;25.665;27.565;+2.87%;80,686,203;3,016,310
11.10.2016;27.745;28.140;27.365;27.485;-0.29%;70,947,967;2,552,604
11.11.2016;27.705;27.705;27.265;27.555;+0.25%;36,311,031;1,321,320
11/14/2016;27.435;27.885;27.435;27.580;+0.09%;58,025,733;2,102,910
11/15/2016;27.570;27.780;27.530;27.720;+0.51%;36,280,630;1,311,738
11/16/2016;27.595;27.820;27.325;27.385;-1.21%;43,403,341;1,579,844
11/17/2016;27.000;27.145;26.600;26.940;-1.62%;44,450,518;1,654,948
11/18/2016;27.175;27.190;26.500;26.665;-1.02%;36,966,110;1,381,836
11/21/2016;26.650;26.875;26.430;26.695;+0.11%;29,130,551;1,092,796
11/22/2016;26.700;26.875;26.615;26.695;0.00%;26,123,568;978,268
11/23/2016;26.625;26.720;26.315;26.530;-0.62%;39,661,162;1,494,630
11/24/2016;26.630;26.780;26.330;26.600;+0.26%;17,645,364;664,27
11/25/2016;26.580;26.600;26.270;26.600;0.00%;27,872,169;1,051,764
11/28/2016;26.405;26.500;25.735;26.000;-2.26%;34,075,116;1,304,224
11/29/2016;25.805;26.000;25.645;25.790;-0.81%;41,452,844;1,606,446
11/30/2016;25.685;26.255;25.430;26.240;+1.74%;57,903,912;2,227,752
12.01.2016;26.300;26.795;26.195;26.655;+1.58%;42,613,819;1,599,942
12.02.2016;26.760;26.760;26.190;26.365;-1.09%;33,388,045;1,263,842
12.05.2016;26.000;26.875;25.900;26.605;+0.91%;30,742,279;1,157,636
12.06.2016;26.735;28.005;26.645;27.775;+4.40%;55,436,437;2,023,094
12.07.2016;28.005;28.140;27.600;27.700;-0.27%;46,398,903;1,669,318
12.09.2016;28.080;28.590;27.745;27.935;+0.85%;72,649,583;2,583,296
12.12.2016;27.805;28.210;27.655;28.115;+0.64%;35,396,647;1,263,110
12/13/2016;28.150;28.630;27.955;28.495;+1.35%;60,315,399;2,121,026
12/14/2016;28.400;28.520;27.755;27.755;-2.60%;50,533,367;1,808,120
12/15/2016;27.900;28.660;27.750;28.660;+3.26%;64,832,840;2,282,658
12/16/2016;28.465;28.830;28.410;28.600;-0.21%;113,148,226;3,951,712
12/19/2016;28.600;28.600;28.200;28.465;-0.47%;41,326,603;1,454,072
12/20/2016;28.495;28.865;28.375;28.865;+1.41%;32,326,239;1,124,908
12/21/2016;28.605;28.905;28.455;28.790;-0.26%;27,091,857;942,766
12/22/2016;28.360;28.895;28.360;28.800;+0.03%;19,315,872;671,43
12/23/2016;28.800;28.960;28.400;28.695;-0.36%;22,294,619;776,984
12/27/2016;28.755;28.755;28.495;28.620;-0.26%;9,116,360;318,56
12/28/2016;28.410;28.740;28.265;28.410;-0.73%;18,598,667;654,072
12/29/2016;28.330;28.335;27.860;28.185;-0.79%;24,353,837;866,05
12/30/2016;28.020;28.040;27.825;27.825;-1.28%;14,468,688;518,77
01.02.2017;27.755;28.235;27.630;28.175;+1.26%;10,594,886;378,15
01.03.2017;28.320;29.075;28.265;28.945;+2.73%;47,330,643;1,637,842
01.04.2017;29.100;29.420;29.085;29.195;+0.86%;43,888,978;1,501,372
01.05.2017;29.345;29.500;29.150;29.445;+0.86%;32,698,240;1,112,322
01.09.2017;29.335;29.625;29.180;29.285;-0.54%;49,305,667;1,675,904
01.10.2017;29.135;29.455;28.595;28.910;-1.28%;43,372,139;1,500,846
01.11.2017;28.795;28.905;28.505;28.805;-0.36%;41,204,420;1,435,432
01.12.2017;28.630;28.780;28.350;28.700;-0.36%;38,611,792;1,347,752
01/13/2017;28.770;29.070;28.610;28.960;+0.91%;22,642,383;783,268
01/16/2017;28.740;28.845;28.565;28.700;-0.90%;20,722,098;722,084
01/17/2017;28.520;28.765;28.400;28.475;-0.78%;22,625,103;793,434
01/18/2017;28.715;28.715;28.090;28.400;-0.26%;25,386,625;894,118
01/19/2017;28.545;28.655;28.165;28.270;-0.46%;28,851,951;1,018,952
01/20/2017;28.200;28.640;28.135;28.530;+0.92%;25,180,105;883,026
01/23/2017;28.500;28.540;28.125;28.345;-0.65%;29,500,661;1,040,596
01/24/2017;28.180;28.460;27.820;28.150;-0.69%;29,648,752;1,052,992
01/25/2017;28.260;28.970;28.260;28.770;+2.20%;42,665,350;1,482,594
01/26/2017;29.010;29.425;28.555;28.600;-0.59%;46,130,573;1,598,688
01/27/2017;28.505;29.195;28.370;29.080;+1.68%;55,139,235;1,907,084
01/30/2017;29.135;29.275;28.585;28.635;-1.53%;32,907,955;1,144,242
01/31/2017;28.855;28.960;28.140;28.140;-1.73%;51,723,984;1,819,884
02.01.2017;28.315;28.950;28.300;28.945;+2.86%;33,056,560;1,148,800
02.02.2017;28.685;29.080;28.625;29.000;+0.19%;30,636,558;1,058,238
02.03.2017;29.190;29.300;28.830;28.835;-0.57%;33,192,852;1,147,092
02.06.2017;28.880;29.125;28.335;28.500;-1.16%;23,286,582;813,144
02.07.2017;28.470;28.900;28.470;28.700;+0.70%;39,139,424;1,362,962
02.08.2017;28.965;29.420;28.470;28.895;+0.68%;49,125,600;1,697,518
02.09.2017;29.000;29.400;28.705;29.200;+1.06%;37,731,943;1,295,896
02.10.2017;29.345;29.375;29.005;29.105;-0.33%;32,283,437;1,106,900
02/13/2017;29.100;30.050;29.100;29.870;+2.63%;51,101,636;1,715,810
02/14/2017;29.710;30.150;29.665;30.100;+0.77%;36,702,427;1,225,914
02/15/2017;30.190;30.300;29.865;29.950;-0.50%;42,224,148;1,406,422
02/16/2017;29.815;29.940;29.585;29.770;-0.60%;37,021,299;1,245,004
02/17/2017;29.720;29.825;29.145;29.415;-1.19%;35,318,959;1,201,764
02/20/2017;29.490;29.800;29.385;29.500;+0.29%;15,299,380;518,352
02/21/2017;29.390;29.635;29.120;29.360;-0.47%;40,419,289;1,374,152
02/22/2017;29.360;29.475;28.780;28.780;-1.98%;49,293,303;1,700,076
02/23/2017;28.705;28.940;28.595;28.810;+0.10%;35,594,596;1,234,332
02/24/2017;28.725;28.785;27.805;27.900;-3.16%;61,106,173;2,177,744
02/27/2017;28.075;28.205;27.625;27.720;-0.65%;42,046,480;1,511,130
02/28/2017;28.015;28.060;27.455;27.460;-0.94%;75,996,435;2,756,946
03.01.2017;27.995;28.675;27.670;28.375;+3.33%;94,750,122;3,353,992
03.02.2017;28.500;28.870;28.460;28.595;+0.78%;58,580,672;2,046,326
03.03.2017;28.460;29.205;28.420;28.835;+0.84%;74,261,655;2,574,724
03.06.2017;28.620;29.055;28.565;28.880;+0.16%;34,918,170;1,211,606
03.07.2017;28.810;28.985;28.665;28.915;+0.12%;32,977,068;1,141,822
03.08.2017;28.800;29.460;28.685;29.460;+1.88%;44,508,917;1,518,976
03.09.2017;29.455;29.990;29.300;29.820;+1.22%;68,256,844;2,296,188
03.10.2017;29.800;30.765;29.800;30.740;+3.09%;88,399,422;2,897,528
03/13/2017;30.650;31.145;30.460;30.660;-0.26%;38,239,696;1,241,892
03/14/2017;30.500;30.620;30.160;30.220;-1.44%;48,139,784;1,589,470
03/15/2017;30.080;30.595;30.055;30.055;-0.55%;44,531,855;1,476,104
03/16/2017;30.260;30.880;30.260;30.620;+1.88%;77,371,642;2,528,548
03/17/2017;30.320;30.625;29.975;30.025;-1.94%;125,509,173;4,147,954
03/20/2017;29.765;30.255;29.760;29.920;-0.35%;37,588,565;1,253,906
03/21/2017;30.515;30.620;29.625;29.765;-0.52%;42,896,912;1,426,548
03/22/2017;29.800;30.050;29.255;29.750;-0.05%;51,290,751;1,726,484
03/23/2017;30.000;30.255;29.580;30.255;+1.70%;45,045,633;1,501,226
03/24/2017;30.295;30.675;30.115;30.675;+1.39%;37,836,045;1,240,368
03/27/2017;30.065;30.440;30.020;30.420;-0.83%;36,763,097;1,215,156
03/28/2017;30.680;30.680;30.145;30.285;-0.44%;48,270,856;1,591,794
03/29/2017;30.450;30.750;30.095;30.610;+1.07%;47,895,102;1,570,174
03/30/2017;30.735;30.875;30.305;30.695;+0.28%;34,020,355;1,111,578
03/31/2017;30.500;30.760;30.300;30.525;-0.55%;40,342,760;1,321,474
04.03.2017;30.800;30.800;30.225;30.370;-0.51%;39,688,118;1,304,006
04.04.2017;30.260;30.440;29.840;30.340;-0.10%;35,388,818;1,172,236
04.05.2017;30.555;30.830;30.095;30.095;-0.81%;48,739,858;1,604,234
04.06.2017;29.900;30.870;29.845;30.755;+2.19%;46,401,298;1,520,600
04.07.2017;30.480;31.040;30.480;31.040;+0.93%;63,370,501;2,053,144
04.10.2017;31.005;31.170;30.755;31.040;0.00%;31,241,858;1,007,022
04.11.2017;30.645;30.940;30.360;30.360;-2.19%;47,146,191;1,545,276
04.12.2017;30.600;30.805;29.920;30.135;-0.74%;43,840,609;1,449,346
04/13/2017;30.005;30.075;29.605;29.955;-0.60%;46,298,985;1,551,522
04/18/2017;29.920;30.000;29.265;29.425;-1.77%;71,099,178;2,412,030
04/19/2017;29.320;29.945;29.320;29.835;+1.39%;45,842,757;1,539,084
04/20/2017;29.900;30.575;29.730;30.445;+2.04%;63,801,856;2,101,018
04/21/2017;30.485;30.850;30.400;30.725;+0.92%;62,783,678;2,046,598
04/24/2017;31.295;32.480;31.060;32.265;+5.01%;142,850,147;4,472,942
04/25/2017;32.135;32.595;32.025;32.200;-0.20%;74,388,676;2,308,038
04/26/2017;32.200;32.660;31.700;32.615;+1.29%;74,157,011;2,294,048
04/27/2017;32.455;32.920;32.350;32.795;+0.55%;67,976,975;2,079,976
04/28/2017;32.700;32.975;32.440;32.820;+0.08%;94,495,907;2,877,764
05.02.2017;32.810;32.975;32.150;32.150;-2.04%;59,582,917;1,838,696
05.03.2017;32.100;32.325;31.995;32.005;-0.45%;61,969,263;1,930,484
05.04.2017;31.990;33.000;31.985;32.235;+0.72%;69,315,113;2,144,558
05.05.2017;31.745;32.585;31.120;32.550;+0.98%;107,500,699;3,357,602
05.08.2017;32.750;32.800;32.300;32.585;+0.11%;64,195,630;1,972,158
05.09.2017;32.500;32.815;32.490;32.505;-0.25%;37,318,547;1,143,880
05.10.2017;32.625;32.805;32.190;32.635;+0.40%;43,681,704;1,341,316
05.11.2017;32.605;32.845;32.580;32.690;+0.17%;45,221,051;1,382,434
05.12.2017;32.850;33.265;32.750;32.990;+0.92%;55,945,991;1,694,072
05/15/2017;33.200;33.710;33.110;33.710;+2.18%;41,922,501;1,252,150
05/16/2017;33.505;33.950;33.465;33.670;-0.12%;50,612,243;1,500,264
05/17/2017;33.510;34.275;33.065;34.000;+0.98%;107,407,951;3,168,974
05/18/2017;33.705;33.745;32.535;33.320;-2.00%;94,420,632;2,852,034
05/19/2017;33.415;34.215;33.230;34.165;+2.54%;63,994,537;1,879,076
05/22/2017;34.005;34.350;33.920;34.030;-0.40%;44,581,692;1,308,366
05/23/2017;33.955;33.955;33.130;33.695;-0.98%;48,382,615;1,439,476
05/24/2017;33.380;33.615;33.275;33.580;-0.34%;39,576,956;1,181,002
05/26/2017;33.390;34.130;33.390;33.990;+1.22%;74,415,190;2,193,762
05/29/2017;33.805;33.895;33.220;33.250;-2.18%;26,245,795;786,118
05/30/2017;32.800;33.155;32.470;32.520;-2.20%;46,207,327;1,413,214
05/31/2017;32.200;32.870;32.175;32.300;-0.68%;80,733,122;2,489,538
06.01.2017;32.435;32.705;32.235;32.670;+1.15%;33,911,912;1,042,166
06.02.2017;32.990;33.275;32.500;32.720;+0.15%;44,187,655;1,345,628
06.06.2017;32.405;32.650;32.320;32.510;-0.64%;38,998,399;1,200,552
06.07.2017;32.330;33.010;32.325;32.880;+1.14%;46,529,565;1,420,874
06.08.2017;32.915;33.280;32.390;32.555;-0.99%;44,500,674;1,357,450
06.09.2017;32.605;33.485;32.545;33.400;+2.60%;35,946,674;1,079,696
06.12.2017;33.390;33.390;32.530;32.700;-2.10%;39,480,064;1,201,074
06/13/2017;32.730;32.835;32.385;32.675;-0.08%;43,727,639;1,339,618
06/14/2017;32.750;33.015;32.240;32.295;-1.16%;66,470,985;2,049,028
06/16/2017;32.120;32.470;31.870;32.205;-0.28%;138,983,031;4,329,742
06/19/2017;32.685;33.080;32.540;32.900;+2.16%;34,028,002;1,034,682
06/20/2017;32.900;32.935;32.300;32.445;-1.38%;27,355,609;841,742
06/21/2017;32.260;32.450;31.845;32.190;-0.79%;31,731,399;986,642
06/22/2017;32.040;32.055;31.600;31.740;-1.40%;32,721,232;1,029,504
06/23/2017;31.610;31.960;31.165;31.245;-1.56%;37,436,575;1,194,034
06/26/2017;31.440;31.885;31.370;31.790;+1.74%;29,045,074;915,76
06/27/2017;31.700;32.180;31.490;32.180;+1.23%;31,252,278;976,294
06/28/2017;32.135;32.840;31.795;32.750;+1.77%;50,034,693;1,536,458
06/29/2017;33.265;33.695;32.955;33.100;+1.07%;86,392,527;2,593,232
06/30/2017;33.155;33.900;33.090;33.525;+1.28%;62,556,551;1,865,278
07.03.2017;33.530;34.050;33.170;34.050;+1.57%;44,288,844;1,308,544
07.04.2017;33.820;34.715;33.820;34.550;+1.47%;42,750,938;1,240,252
07.05.2017;34.435;34.885;34.435;34.770;+0.64%;42,648,936;1,228,048
07.06.2017;35.040;35.930;34.985;35.450;+1.96%;75,064,223;2,119,078
07.07.2017;35.335;35.335;34.600;34.600;-2.40%;49,919,317;1,434,434
07.10.2017;34.820;35.135;34.795;35.080;+1.39%;30,544,260;872,458
07.11.2017;35.085;35.170;34.775;35.115;+0.10%;34,547,234;984,904
07.12.2017;35.095;35.330;34.655;34.655;-1.31%;36,724,232;1,052,582
07/13/2017;34.750;35.115;34.550;35.000;+1.00%;31,742,018;908,626
07/14/2017;35.095;35.095;34.525;34.905;-0.27%;27,244,787;781,238
07/17/2017;34.875;35.235;34.675;35.000;+0.27%;22,069,495;630,79
07/18/2017;34.675;35.140;34.505;34.960;-0.11%;35,509,060;1,017,472
07/19/2017;35.000;35.085;34.695;34.825;-0.39%;33,697,836;966,12
07/20/2017;34.825;34.950;34.445;34.675;-0.43%;47,623,326;1,372,546
07/21/2017;34.605;34.685;33.885;34.310;-1.05%;33,486,955;978,246
07/24/2017;34.315;34.670;34.055;34.655;+1.01%;20,386,918;591,674
07/25/2017;34.755;35.690;34.755;35.130;+1.37%;47,246,921;1,340,676
07/26/2017;35.270;35.600;35.085;35.340;+0.60%;26,467,265;748,274
07/27/2017;35.175;35.740;35.175;35.740;+1.13%;31,039,578;871,352
07/28/2017;35.795;35.795;35.150;35.500;-0.67%;25,838,226;728,492
07/31/2017;35.405;35.595;35.115;35.115;-1.08%;24,798,851;704,732
08.01.2017;35.370;36.025;35.260;35.465;+1.00%;32,270,079;906,44
08.02.2017;35.305;35.905;35.155;35.500;+0.10%;43,895,586;1,238,930
08.03.2017;35.500;35.920;35.400;35.800;+0.85%;30,310,734;848,244
08.04.2017;36.000;36.925;35.645;36.765;+2.70%;56,698,758;1,551,272
08.07.2017;36.920;37.450;36.850;37.300;+1.46%;48,428,154;1,300,498
08.08.2017;37.350;37.675;37.205;37.250;-0.13%;34,342,605;918,82
08.09.2017;37.155;37.405;35.880;36.135;-2.99%;51,184,834;1,410,884
08.10.2017;36.000;36.085;35.560;35.700;-1.20%;36,696,392;1,026,710
08.11.2017;35.595;35.595;35.170;35.380;-0.90%;31,448,005;888,448
08/14/2017;35.855;36.515;35.795;36.130;+2.12%;21,816,331;603,37
08/16/2017;36.530;36.770;36.305;36.635;+1.40%;36,884,696;1,008,380
08/17/2017;36.350;36.940;36.325;36.500;-0.37%;33,845,845;922,804
08/18/2017;36.000;36.065;35.250;35.810;-1.89%;42,479,158;1,185,456
08/21/2017;35.700;35.855;35.110;35.140;-1.87%;24,308,474;686,988
08/22/2017;35.465;35.765;35.330;35.380;+0.68%;25,710,401;724,512
08/23/2017;35.340;35.675;35.000;35.000;-1.07%;32,611,035;926,562
08/24/2017;35.155;35.905;35.000;35.560;+1.60%;24,257,237;683,238
08/25/2017;35.560;36.465;35.560;36.450;+2.50%;31,231,385;860,132
08/28/2017;36.205;36.380;36.090;36.300;-0.41%;11,282,710;311,268
08/29/2017;35.850;36.035;35.105;35.550;-2.07%;51,284,667;1,445,628
08/30/2017;35.575;36.020;35.575;35.835;+0.80%;21,611,865;602,712
08/31/2017;36.040;36.495;35.400;35.495;-0.95%;76,342,266;2,143,076
09.01.2017;35.905;36.135;35.800;35.880;+1.08%;26,400,336;734,684
09.04.2017;35.700;35.895;35.540;35.755;-0.35%;21,814,663;610,104
09.05.2017;35.790;35.985;35.170;35.170;-1.64%;28,288,505;799,25
09.06.2017;35.170;35.395;34.885;35.000;-0.48%;32,367,867;922,198
09.07.2017;35.300;35.300;34.515;34.575;-1.21%;44,286,149;1,271,728
09.08.2017;34.415;35.005;34.005;34.860;+0.82%;31,424,837;903,66
09.11.2017;34.780;35.400;34.760;35.400;+1.55%;32,572,938;925,606
09.12.2017;36.900;36.900;35.800;36.545;+3.23%;50,452,663;1,385,496
09/13/2017;36.185;36.525;36.055;36.370;-0.48%;56,093,720;1,543,444
09/14/2017;36.210;36.610;36.155;36.595;+0.62%;45,052,528;1,235,128
09/15/2017;36.410;36.500;35.950;36.110;-1.33%;109,821,025;3,032,860
09/18/2017;36.240;36.545;36.120;36.300;+0.53%;37,470,380;1,031,560
09/19/2017;36.180;36.460;35.925;35.950;-0.96%;31,221,855;865,032
09/20/2017;36.000;36.355;35.965;36.355;+1.13%;23,293,994;642,064
09/21/2017;36.500;36.930;36.400;36.930;+1.58%;43,967,634;1,195,322
09/22/2017;36.815;37.155;36.350;36.350;-1.57%;27,361,203;745,976
09/25/2017;36.190;36.245;35.775;35.820;-1.46%;33,441,048;930,512
09/26/2017;35.810;36.415;35.660;35.775;-0.13%;24,554,910;682,936
09/27/2017;35.855;36.020;35.570;35.955;+0.50%;44,279,972;1,235,504
09/28/2017;36.095;36.650;36.015;36.170;+0.60%;38,522,063;1,063,490
09/29/2017;36.170;36.845;35.960;36.545;+1.04%;47,522,174;1,301,688
10.02.2017;36.320;37.545;36.310;37.545;+2.74%;54,001,132;1,450,302
10.03.2017;37.460;37.460;36.930;37.250;-0.79%;22,936,773;615,208
10.04.2017;37.350;37.350;36.550;36.870;-1.02%;41,514,551;1,125,116
10.05.2017;36.780;37.500;36.660;37.500;+1.71%;31,018,858;833,078
10.06.2017;37.500;38.175;37.300;37.360;-0.37%;66,567,392;1,766,666
10.09.2017;37.370;37.565;37.195;37.390;+0.08%;25,838,697;691,47
10.10.2017;37.470;37.505;36.940;37.045;-0.92%;33,663,799;907,408
10.11.2017;37.115;37.445;36.860;37.290;+0.66%;37,548,706;1,009,342
10.12.2017;37.490;37.515;36.900;37.040;-0.67%;31,766,636;854,882
10/13/2017;37.340;37.340;36.780;36.955;-0.23%;35,174,017;952,484
10/16/2017;36.805;36.970;36.520;36.845;-0.30%;46,341,808;1,261,456
